age,income,tenure,district,profit15,online15,billpay15,profit16,online16,billpay16
3,4,22.25,2,94,0,0,157,0,0
2,5,4.41,2,-113,0,0,NA,NA,NA
2,5,5.16,2,49,1,0,36,1,1
3,7,15.5,2,124,1,0,180,1,1
3,9,19.16,2,455,0,0,369,0,0
5,4,11.41,2,109,0,0,28,0,0
5,7,7.41,2,-61,1,0,-47,1,1
3,7,3.41,2,-35,0,0,-6,0,0
4,4,0.75,2,212,0,0,NA,NA,NA
4,4,15.25,1,-210,0,0,-225,0,0
4,6,15.5,2,-37,0,0,88,0,0
3,3,8.25,2,-7,0,0,-239,1,0
7,6,5.91,2,683,0,0,711,0,0
4,6,3.75,3,-49,1,1,-16,1,1
4,9,8.08,2,205,1,0,96,1,0
5,7,23.25,2,155,0,0,202,0,0
3,1,3.33,1,-49,0,0,-5,1,0
4,1,16.41,2,11,0,0,5,0,0
3,4,10.66,2,-34,0,0,-24,0,0
3,3,7.41,2,215,0,0,255,0,0
3,3,10.66,2,55,0,0,15,0,0
3,3,9.58,2,-104,1,0,406,1,0
3,6,3.41,1,0,0,0,-48,0,0
3,7,4.75,2,298,0,0,39,0,0
7,6,14.5,2,128,0,0,202,0,0
3,7,3.33,2,-34,0,0,266,0,0
4,6,11,2,12,0,0,15,1,0
4,6,15.33,2,-29,0,0,NA,NA,NA
3,7,8,2,-2,0,0,176,0,0
4,8,7.33,1,32,0,0,179,0,0
2,1,4.91,2,-58,0,0,-38,0,0
7,5,7.33,2,338,0,0,376,0,0
2,3,4.58,2,-41,0,0,-59,0,0
1,3,0.91,2,-5,0,0,-9,1,0
5,2,3.08,2,-6,0,0,-19,0,0
5,5,10.5,2,29,0,0,-13,0,0
2,6,5.58,1,-1,0,0,-10,0,0
2,6,1.16,2,-34,0,0,13,0,0
4,6,29.25,2,-9,0,0,NA,NA,NA
2,3,6.41,2,11,1,0,10,1,0
3,7,0.75,2,-27,0,0,-27,0,0
3,8,4.58,2,-54,1,1,-121,1,1
1,3,0.75,2,-29,0,0,NA,NA,NA
3,5,14.33,2,22,0,0,-17,0,0
1,6,1.66,2,-37,0,0,11,0,0
5,1,10.08,2,-22,0,0,-31,0,0
5,9,12.25,2,417,0,0,446,0,0
4,8,11.66,2,304,1,1,440,1,1
5,2,30.08,2,146,0,0,122,0,0
6,4,0.5,1,46,0,0,-84,0,0
1,5,4.08,2,-81,0,0,-117,0,0
3,8,1.66,2,30,0,0,255,0,0
2,7,4,2,42,0,0,61,0,0
3,6,3.66,2,68,0,0,563,0,0
2,5,6.41,2,105,0,0,132,1,0
5,6,28.33,2,-33,0,0,-78,0,0
3,5,7.25,1,51,1,0,-22,0,0
4,2,1.41,3,29,0,0,NA,NA,NA
4,9,16,2,214,0,0,86,0,0
7,8,5.5,2,445,0,0,129,0,0
2,4,3.58,2,-2,0,0,NA,NA,NA
3,3,6.5,2,-31,1,0,195,1,0
2,7,0.58,2,2,0,0,-25,0,0
6,6,14.66,3,167,0,0,123,0,0
4,9,5.58,2,157,0,0,NA,NA,NA
3,6,4.91,3,90,0,0,NA,NA,NA
4,5,10.41,2,-27,0,0,36,0,0
5,9,19.41,2,1096,0,0,335,0,0
7,7,7.16,2,177,0,0,303,0,0
4,4,15.91,2,-58,0,0,172,0,0
3,4,0.83,3,-15,0,0,-6,0,0
5,9,13.33,2,38,0,0,32,0,0
6,9,4,2,551,0,0,412,0,0
4,5,7.41,2,-29,0,0,68,0,0
2,3,3.91,2,130,1,1,125,1,1
3,6,6.25,1,-33,0,0,-20,0,0
2,6,5.91,2,-29,0,0,-28,0,0
3,9,2.83,3,161,0,0,NA,NA,NA
3,3,2.41,2,134,0,0,177,0,0
5,6,31.25,2,436,1,0,94,1,0
3,5,6.33,1,16,0,0,NA,NA,NA
6,6,28.91,2,743,0,0,214,0,0
7,5,21.16,3,55,0,0,-107,0,0
6,1,23.41,2,-127,0,0,-130,0,0
5,6,2.91,2,240,0,0,1042,0,0
7,1,30.75,1,64,0,0,152,0,0
4,9,13.33,2,25,0,0,30,0,0
3,9,8.08,2,-16,0,0,-10,1,0
4,2,2,2,-39,0,0,103,0,0
7,8,8.91,2,236,0,0,NA,NA,NA
4,9,4,2,-45,0,0,-70,1,1
3,5,0.58,2,-36,0,0,-25,0,0
4,6,5.33,2,602,1,0,606,1,0
5,6,19.41,3,-27,1,0,NA,NA,NA
3,4,1.41,1,-89,0,0,-55,0,0
7,3,20.08,3,533,0,0,407,0,0
2,6,6.16,2,-60,1,0,179,1,0
3,8,13.58,2,64,0,0,243,0,0
2,8,5.75,2,1,0,0,NA,NA,NA
3,8,3.75,2,-117,1,0,-100,1,0
2,6,0.66,2,-40,1,0,53,1,0
6,9,11.5,2,13,0,0,382,0,0
5,5,16.08,2,-57,0,0,35,0,0
3,1,3.41,2,-12,1,0,-30,1,0
3,3,4.91,2,-31,0,0,-31,0,0
2,4,5.33,2,-135,1,0,47,1,1
4,5,5.41,2,-31,0,0,-31,0,0
5,6,1.66,2,117,1,0,193,1,0
1,6,6.08,3,355,0,0,237,0,0
4,5,14.41,2,-61,0,0,-121,0,0
2,3,5,2,-5,0,0,NA,NA,NA
4,7,6.83,1,103,0,0,372,0,0
3,9,13.83,2,362,0,0,37,0,0
3,6,6.25,2,104,0,0,1,0,0
6,6,4.66,2,-29,0,0,NA,NA,NA
6,5,4.5,2,-127,0,0,-122,0,0
3,6,5.08,3,0,0,0,-28,0,0
4,9,15,2,153,0,0,169,0,0
4,1,17.5,2,2,0,0,80,0,0
7,6,22.08,2,-3,0,0,46,0,0
2,5,4.33,3,-60,0,0,-35,1,0
5,9,10.75,2,-19,0,0,-20,0,0
2,8,26.58,3,116,0,0,362,0,0
4,8,13.66,2,-17,1,0,-18,0,0
5,9,18.58,2,-11,0,0,2,0,0
3,7,1.41,2,446,0,0,NA,NA,NA
1,1,1.75,3,-1,0,0,10,0,0
3,7,3.75,2,56,0,0,112,0,0
5,6,2.5,2,-47,1,0,NA,NA,NA
6,3,31.33,2,11,0,0,-31,0,0
3,7,11.75,2,177,0,0,NA,NA,NA
4,6,1.5,2,-15,0,0,-67,0,0
5,5,27.5,2,124,0,0,144,0,0
4,9,5.33,2,160,0,0,520,1,0
5,6,3.16,3,-68,0,0,-65,0,0
3,3,2,2,-20,0,0,-24,0,0
7,1,4.58,1,270,0,0,150,0,0
4,3,0.58,2,60,1,0,23,1,0
4,9,6.66,2,-38,0,0,12,0,0
2,4,0.83,2,122,0,0,91,0,0
3,1,9.91,1,279,0,0,319,0,0
4,7,0.66,3,-5,0,0,NA,NA,NA
4,8,9.91,2,487,0,0,724,0,0
3,4,0.75,2,-30,0,0,-30,0,0
4,6,14.16,2,-15,0,0,NA,NA,NA
4,1,2.41,2,-5,0,0,-31,0,0
2,2,5.08,2,-24,0,0,NA,NA,NA
3,6,15.5,2,-67,0,0,-123,1,0
4,7,6.91,2,107,0,0,327,0,0
3,6,10.66,1,16,1,1,297,0,0
7,5,36.58,2,581,0,0,85,0,0
7,4,23.75,2,119,0,0,17,0,0
6,3,0.41,2,339,1,1,275,1,1
5,6,14.5,3,-31,0,0,-31,0,0
4,7,21.41,2,278,0,0,348,0,0
5,8,17.5,2,-97,0,0,NA,NA,NA
2,1,4.08,2,19,0,0,NA,NA,NA
5,6,9.58,2,405,0,0,-26,0,0
7,4,8.83,1,-19,0,0,244,0,0
4,7,4,2,399,0,0,841,0,0
7,5,4.33,2,36,0,0,36,0,0
3,7,10.58,2,92,1,0,NA,NA,NA
3,7,3.83,2,-114,0,0,-42,0,0
6,3,8.16,2,6,0,0,18,0,0
5,5,11,2,-106,0,0,-143,0,0
3,9,7.25,2,286,0,0,333,0,0
3,7,4.33,2,-61,0,0,-61,0,0
7,6,25.33,2,46,0,0,46,0,0
5,7,12.41,2,257,0,0,305,0,0
3,5,0.66,3,-16,0,0,-49,0,0
3,7,11.66,2,186,0,0,371,1,0
2,8,2,2,514,0,0,359,0,0
7,4,3.83,1,11,0,0,NA,NA,NA
2,4,0.75,3,-41,0,0,NA,NA,NA
4,9,0.83,2,-53,0,0,-58,0,0
6,7,13.41,2,399,0,0,196,0,0
4,7,20.33,2,576,0,0,535,0,0
4,9,4.41,2,-110,0,0,-2,0,0
2,6,2.33,2,-23,0,0,-82,0,0
3,3,2.08,2,-56,0,0,-54,0,0
2,6,8.16,2,279,1,0,68,1,0
6,1,0.5,2,179,0,0,NA,NA,NA
5,5,13.16,2,307,0,0,268,0,0
3,6,7.41,2,-183,1,0,NA,NA,NA
4,4,23.16,2,-23,0,0,NA,NA,NA
7,3,31.08,2,278,0,0,561,0,0
2,5,7.5,3,-23,1,1,-21,1,1
5,1,12.41,2,-83,0,0,NA,NA,NA
4,5,3.16,1,440,0,0,528,0,0
6,4,8.58,2,-165,0,0,-165,0,0
4,6,4.66,2,-112,0,0,-137,1,0
4,8,13.25,2,4,0,0,5,0,0
7,6,1.16,2,-19,0,0,157,0,0
4,6,11.25,2,-7,0,0,79,0,0
5,5,25.91,2,32,0,0,-84,1,0
2,5,7.33,2,2,0,0,-166,0,0
4,5,6.5,2,-200,0,0,-165,0,0
3,6,8.16,3,17,1,0,52,0,0
2,6,0.66,2,-75,1,0,NA,NA,NA
2,7,1.5,3,17,0,0,NA,NA,NA
5,6,11.41,2,71,0,0,-178,1,0
4,9,0.66,2,-3,0,0,NA,NA,NA
7,9,24.5,2,78,0,0,74,0,0
4,9,4.41,2,-45,0,0,-35,0,0
4,9,1.83,3,227,0,0,227,0,0
2,1,5.08,2,12,0,0,-26,0,0
5,4,22.25,2,204,0,0,NA,NA,NA
4,1,6.5,1,-45,0,0,NA,NA,NA
3,6,3.33,2,-37,0,0,320,1,0
2,3,29,2,-44,0,0,35,1,0
4,3,12,2,207,1,0,155,1,0
3,3,5.41,2,-48,0,0,-9,1,1
4,7,9.41,2,-2,0,0,-2,0,0
3,4,5.25,2,-78,0,0,23,0,0
2,6,7,2,23,0,0,-27,0,0
3,4,8.75,2,-20,0,0,-41,0,0
3,7,15.08,3,111,0,0,-38,0,0
3,6,26.5,1,-26,0,0,-20,0,0
4,9,19.25,2,199,0,0,210,0,0
4,5,17.16,2,153,0,0,160,0,0
4,1,5.33,2,-27,0,0,-25,0,0
5,9,6.5,2,214,0,0,NA,NA,NA
4,9,25.25,2,-100,0,0,-106,1,0
3,5,3.66,2,13,0,0,116,0,0
2,7,0.5,3,95,0,0,NA,NA,NA
3,1,4.83,1,-23,0,0,NA,NA,NA
4,6,1.66,2,-40,1,0,-160,1,0
3,1,1.16,2,-21,0,0,-34,0,0
3,3,5.33,1,-31,0,0,-31,0,0
4,9,18.66,2,33,0,0,71,1,0
3,5,5.66,2,-33,0,0,-1,0,0
7,9,11,2,383,1,1,947,1,0
3,5,13.16,2,133,0,0,140,0,0
5,3,10.5,2,-59,0,0,-59,0,0
4,6,9,2,3,0,0,NA,NA,NA
5,5,4.75,2,-35,0,0,-75,0,0
2,3,3.25,2,-35,0,0,NA,NA,NA
2,3,2.16,2,-11,0,0,NA,NA,NA
2,1,4.91,3,-28,0,0,-29,0,0
5,6,4.83,2,10,0,0,-37,0,0
3,8,9.91,1,-73,0,0,328,0,0
4,1,6.33,3,-17,0,0,109,0,0
2,3,9.16,2,-5,0,0,-5,0,0
7,4,35.16,2,-25,0,0,-6,0,0
4,3,24.75,2,-26,0,0,2,0,0
4,5,6.25,2,-88,0,0,NA,NA,NA
2,2,3.33,2,-24,0,0,-20,0,0
4,7,3.5,2,36,0,0,-1,0,0
6,5,29.91,1,-89,0,0,45,0,0
2,1,4.75,2,-31,0,0,-31,0,0
4,6,7.25,1,10,0,0,NA,NA,NA
2,6,2,2,337,0,0,355,0,0
5,1,34,2,-32,0,0,-23,0,0
4,9,2.08,2,-1,0,0,NA,NA,NA
2,7,5.83,2,-29,0,0,-35,0,0
3,5,9.5,2,428,0,0,365,0,0
4,9,14.16,2,40,0,0,68,0,0
4,6,7.66,2,-38,0,0,-73,0,0
5,9,25.33,2,1084,1,0,933,1,1
4,6,21.66,2,681,0,0,328,0,0
2,6,3.16,2,10,1,1,-16,1,0
4,7,16,2,393,0,0,268,1,0
2,1,0.41,2,-19,0,0,-88,1,1
3,3,3.5,3,14,0,0,1,0,0
3,8,4.66,2,297,1,0,19,1,0
5,5,25.91,2,-178,0,0,-153,0,0
4,1,3,2,-9,0,0,167,0,0
4,6,3,2,-68,0,0,-66,0,0
5,9,16.41,2,316,0,0,206,0,0
1,3,2.66,2,-75,1,0,-20,1,0
5,3,3.5,2,47,0,0,191,1,0
6,7,2.58,2,-41,0,0,-30,0,0
5,8,31.75,2,465,0,0,607,0,0
5,1,7.16,2,18,0,0,-41,0,0
4,5,16.16,3,16,0,0,NA,NA,NA
3,6,9.16,2,-74,1,0,-154,1,0
1,1,22.08,3,148,0,0,NA,NA,NA
4,9,14.16,2,367,0,0,640,0,0
6,6,11,2,-57,0,0,-57,0,0
1,7,4.08,2,-40,0,0,-28,0,0
3,3,3.33,1,-4,0,0,NA,NA,NA
3,5,8.16,2,438,0,0,485,1,0
3,6,13.33,2,436,1,0,126,1,0
4,9,0.75,2,-137,0,0,90,0,0
3,9,7.16,2,-64,0,0,-59,0,0
3,2,13.16,2,144,0,0,42,0,0
5,7,26.75,2,126,0,0,151,0,0
1,6,2.08,2,-26,0,0,-17,0,0
2,7,6.83,2,391,0,0,448,0,0
5,1,3.58,1,-116,0,0,-219,0,0
6,7,10.75,2,14,0,0,15,0,0
6,4,24.16,2,56,0,0,132,0,0
5,6,15.41,1,-40,0,0,-48,0,0
5,6,17.41,2,249,0,0,-34,0,0
5,3,11.5,2,-8,0,0,113,0,0
5,7,8.08,2,195,0,0,394,0,0
3,7,9.25,2,-32,0,0,NA,NA,NA
7,1,13.08,2,196,0,0,258,0,0
5,6,7.16,2,-12,0,0,-3,0,0
3,1,1.66,1,64,0,0,3,0,0
1,6,3.16,2,115,0,0,-26,0,0
3,6,2.75,1,-46,0,0,-5,0,0
4,3,0.5,2,-27,0,0,10,0,0
4,6,6.41,2,314,0,0,NA,NA,NA
2,6,5.58,2,-9,0,0,580,0,0
4,9,4.75,1,304,0,0,235,0,0
6,3,2.25,2,124,0,0,70,0,0
3,9,16.08,2,787,0,0,879,0,0
5,9,13.5,2,167,0,0,172,0,0
2,8,11.58,3,-21,0,0,-20,0,0
4,6,25.16,2,140,0,0,1824,0,0
5,3,20.58,2,201,0,0,271,0,0
5,6,27.16,2,-29,0,0,133,0,0
3,1,11.66,2,-54,0,0,-44,0,0
5,6,11.91,2,276,0,0,243,0,0
1,2,1.33,2,118,0,0,NA,NA,NA
6,1,12.58,2,94,0,0,NA,NA,NA
5,4,30.66,3,1155,0,0,2245,0,0
2,6,2,2,216,1,0,18,1,0
4,6,7.58,2,88,0,0,10,0,0
5,7,1.75,2,79,0,0,NA,NA,NA
6,4,27.33,2,34,0,0,8,0,0
3,6,10.33,2,193,0,0,NA,NA,NA
4,6,5.16,2,615,0,0,422,0,0
6,6,29.91,2,24,0,0,40,0,0
6,3,0.58,2,-66,0,0,-38,0,0
7,6,2.91,2,-111,1,0,-67,1,0
5,1,22.66,1,-78,0,0,-63,0,0
7,3,0.75,2,13,0,0,-8,0,0
2,7,7.91,2,191,0,0,230,0,0
6,9,6.33,2,119,0,0,322,0,0
3,4,10.66,3,94,0,0,56,0,0
2,6,1.91,2,0,0,0,-65,0,0
2,3,7.41,2,-27,0,0,152,1,0
7,9,5.08,2,149,0,0,13,0,0
2,2,4.91,2,4,0,0,-123,0,0
7,7,3.66,2,13,0,0,-47,0,0
3,9,0.41,2,-28,0,0,-19,0,0
2,8,6.75,2,83,0,0,177,1,0
6,9,25.66,2,144,0,0,NA,NA,NA
2,3,14.25,2,-70,1,0,-41,1,0
3,8,13.25,2,-210,1,0,-200,1,0
3,6,6.66,1,74,0,0,368,0,0
5,6,0.16,1,247,0,0,17,0,0
3,5,8.91,1,11,0,0,12,0,0
6,6,11.25,2,-117,0,0,-85,0,0
3,4,13.25,2,76,0,0,121,0,0
1,6,2.5,2,549,0,0,-9,0,0
3,7,6.83,3,124,0,0,123,0,0
5,4,19.08,3,30,0,0,-96,1,0
7,3,10.83,2,352,0,0,228,0,0
4,9,1.25,2,720,1,0,693,1,1
3,9,0.25,2,-38,1,0,-11,1,0
3,8,16.58,2,204,0,0,313,0,0
4,4,10.5,2,97,0,0,125,1,0
3,4,21.58,3,-127,0,0,-110,0,0
4,6,15.75,1,655,0,0,40,0,0
3,9,5.5,3,220,1,0,154,1,1
4,9,9.5,2,-31,0,0,-40,0,0
4,6,10.5,2,203,0,0,-10,0,0
3,1,0.58,1,-30,0,0,NA,NA,NA
7,7,7.83,2,-58,0,0,-28,0,0
3,6,2.75,2,1818,0,0,NA,NA,NA
3,5,3.5,2,-57,1,0,-52,1,0
7,1,6.08,2,-27,0,0,NA,NA,NA
2,6,10.83,2,229,1,0,224,1,0
3,3,12.58,2,-82,1,0,NA,NA,NA
4,9,15.25,2,678,0,0,834,1,1
4,4,10.91,2,-19,0,0,-6,0,0
7,1,17.08,2,377,0,0,466,0,0
1,6,2.41,2,-97,0,0,NA,NA,NA
6,3,19.41,3,53,0,0,-23,0,0
2,9,9.58,2,-33,0,0,NA,NA,NA
4,9,23.41,2,224,0,0,229,0,0
7,1,4.91,3,189,0,0,NA,NA,NA
7,6,28.41,2,66,0,0,28,0,0
2,7,1.66,2,-20,0,0,-17,0,0
3,7,4.91,2,-81,0,0,-117,0,0
4,6,2.91,2,158,0,0,159,0,0
3,5,4.75,2,5,0,0,608,0,0
7,3,7.58,2,56,0,0,107,0,0
4,9,18.83,2,262,0,0,358,0,0
3,5,8.25,2,49,0,0,NA,NA,NA
6,9,5.16,2,163,0,0,188,0,0
2,9,8.58,2,84,0,0,-70,1,0
3,6,8.33,1,326,0,0,519,0,0
5,8,1.66,2,238,0,0,203,0,0
2,2,3.5,2,-107,0,0,-125,0,0
2,1,1.41,2,-31,0,0,-31,0,0
3,5,1.5,1,-13,0,0,NA,NA,NA
4,5,9.5,2,48,0,0,36,0,0
5,3,17.16,2,204,0,0,167,1,0
3,7,3.66,2,-48,0,0,NA,NA,NA
1,1,1.33,1,3,0,0,26,0,0
6,2,5.83,3,-14,0,0,-6,0,0
6,8,18,2,245,0,0,358,0,0
5,3,24.91,2,815,0,0,995,0,0
6,6,16.25,2,23,1,1,40,0,0
7,1,16.08,2,458,0,0,415,0,0
7,2,3.5,2,1133,0,0,1428,1,1
3,6,6.58,2,70,0,0,NA,NA,NA
4,9,0.83,2,-51,0,0,NA,NA,NA
5,7,1.41,2,13,0,0,16,0,0
3,6,13.08,2,-71,0,0,-101,0,0
3,6,12.58,2,-109,0,0,-139,0,0
3,6,0.91,2,-31,0,0,NA,NA,NA
6,6,24.91,3,68,0,0,217,0,0
2,1,1,2,-83,0,0,-83,0,0
3,6,13.66,2,-4,0,0,-4,1,1
3,3,0.41,2,67,0,0,17,0,0
2,6,6.75,2,-3,0,0,-70,0,0
3,5,18.16,2,146,1,0,159,1,0
6,1,13,2,162,0,0,181,0,0
3,3,5.41,3,-101,0,0,-73,0,0
6,6,27.91,2,-28,0,0,-26,0,0
7,9,2.5,1,-4,0,0,NA,NA,NA
7,6,13.58,2,-61,0,0,NA,NA,NA
5,6,13.5,2,-184,0,0,-173,0,0
4,3,1.16,2,-8,0,0,16,0,0
4,6,12.16,2,869,0,0,807,0,0
4,4,21.33,3,84,0,0,67,0,0
3,1,10.83,2,445,1,0,368,1,0
4,5,18.33,1,103,0,0,NA,NA,NA
3,5,10.41,2,205,0,0,205,0,0
6,5,12.16,2,377,0,0,531,0,0
3,8,4.66,2,114,0,0,358,0,0
7,3,1.58,2,293,0,0,189,0,0
2,9,1.5,2,-9,0,0,NA,NA,NA
3,3,0.25,1,3,0,0,NA,NA,NA
3,7,8.5,2,5,0,0,4,0,0
4,8,3.83,2,-12,0,0,NA,NA,NA
7,1,0.58,3,414,0,0,NA,NA,NA
3,3,3.66,2,-57,1,0,-33,1,0
2,5,6.08,1,-48,0,0,156,0,0
3,7,8.16,2,224,0,0,NA,NA,NA
7,9,7.83,2,-40,0,0,NA,NA,NA
4,6,4.5,1,-30,1,0,30,1,0
6,6,11.33,2,-54,0,0,-40,1,0
2,3,2,2,19,0,0,NA,NA,NA
2,3,1.66,2,39,0,0,NA,NA,NA
3,9,6.33,2,148,0,0,148,0,0
4,6,5.58,2,88,0,0,174,0,0
3,4,14.66,2,-12,1,0,395,1,0
3,3,4.25,2,67,0,0,9,0,0
3,8,15.33,3,16,0,0,NA,NA,NA
4,7,19.41,2,68,0,0,-162,1,0
4,7,9.08,2,-26,0,0,-26,0,0
4,6,4.75,2,-18,0,0,-30,1,1
5,7,6.5,1,97,0,0,34,0,0
3,7,9.41,2,-149,0,0,NA,NA,NA
4,5,2.41,1,208,1,0,NA,NA,NA
3,9,2.75,2,440,0,0,233,0,0
2,7,6.83,2,363,1,1,387,1,1
4,4,0.5,1,-31,0,0,-18,0,0
1,7,7.33,2,-47,1,0,NA,NA,NA
5,9,8.75,2,922,0,0,976,1,0
7,6,10.08,2,292,0,0,2059,1,0
7,6,18.91,2,-70,0,0,358,0,0
4,9,22.25,2,193,0,0,518,0,0
3,7,15.75,2,28,0,0,-158,0,0
3,6,19.5,2,-123,0,0,-33,0,0
7,6,4.16,2,-69,0,0,95,0,0
7,6,5.08,2,489,0,0,568,0,0
3,7,13.83,2,118,0,0,244,0,0
4,6,2.66,2,114,0,0,-87,0,0
5,6,10.41,2,827,1,0,762,1,0
2,6,1.66,2,-50,0,0,-60,0,0
6,9,9.66,2,1017,0,0,1171,0,0
2,4,7.58,2,259,0,0,NA,NA,NA
2,1,7.58,2,-67,1,0,NA,NA,NA
2,6,1,2,-28,0,0,NA,NA,NA
5,1,2.16,2,-20,0,0,NA,NA,NA
5,7,19.5,2,-28,0,0,-28,0,0
4,6,5.08,2,5,0,0,NA,NA,NA
5,5,30.08,2,145,0,0,-15,0,0
4,3,4.83,2,146,0,0,58,0,0
2,6,4.91,3,-167,0,0,-163,0,0
3,3,25.83,2,-25,0,0,-28,0,0
7,2,1.33,1,336,0,0,23,0,0
4,4,10.5,2,95,0,0,405,0,0
3,4,18.33,2,-21,0,0,-13,0,0
4,3,2.91,1,1,0,0,-3,0,0
5,6,1.58,2,13,1,0,250,1,0
7,6,26.66,2,-165,0,0,-185,0,0
2,6,4.08,2,27,0,0,91,0,0
4,3,6.08,2,-132,0,0,-141,0,0
4,4,27.25,2,617,0,0,NA,NA,NA
6,7,20.5,2,173,0,0,221,0,0
7,9,8.41,2,334,0,0,1723,0,0
4,4,22.41,2,-23,0,0,-21,0,0
4,9,4.83,2,-152,0,0,-69,0,0
2,7,0.5,2,-24,0,0,1,0,0
2,8,9.08,2,119,1,0,245,1,0
4,9,4,2,117,0,0,193,0,0
4,9,20.75,2,667,0,0,747,0,0
4,7,7.41,3,-88,1,0,-82,1,1
5,2,6.08,3,4,0,0,165,0,0
1,4,0.41,2,-17,1,0,50,1,0
7,7,4.75,2,1395,0,0,1693,0,0
3,4,3.5,3,-114,0,0,-179,0,0
5,6,22.33,2,-1,0,0,22,0,0
4,7,23.41,2,1147,1,0,642,1,0
5,9,17.16,2,476,0,0,486,0,0
4,7,9.41,1,22,0,0,NA,NA,NA
6,3,7.5,2,-4,0,0,35,0,0
3,5,6.16,2,77,0,0,NA,NA,NA
5,8,4.33,2,-43,0,0,NA,NA,NA
2,1,15.25,1,-21,0,0,-2,0,0
2,6,5.41,2,-35,0,0,-30,0,0
3,6,17.08,2,-175,0,0,-122,0,0
4,7,14.25,2,77,0,0,365,0,0
3,1,4.25,2,-2,0,0,8,0,0
7,4,22,2,78,0,0,17,0,0
6,5,5.83,2,-7,0,0,63,1,0
6,3,1.75,2,-34,0,0,-5,0,0
4,5,16.41,2,220,0,0,47,1,0
7,1,11.91,2,-77,0,0,-65,0,0
5,7,19.16,1,11,0,0,-57,0,0
7,7,17.08,2,23,0,0,24,0,0
3,6,5.41,2,56,0,0,13,0,0
6,1,0.75,2,-21,0,0,NA,NA,NA
2,6,8,2,-37,0,0,7,0,0
3,9,8.08,2,318,1,0,257,1,0
3,4,17.25,2,-100,0,0,-11,0,0
5,7,23.58,2,610,0,0,418,0,0
5,2,2.25,2,-70,0,0,NA,NA,NA
3,6,7.58,3,5,0,0,-24,0,0
2,4,8.33,2,-157,0,0,-108,0,0
7,3,37.08,3,-99,0,0,109,0,0
4,5,9.75,1,184,0,0,NA,NA,NA
7,7,23.41,2,-60,0,0,-62,0,0
4,5,0.91,3,-28,0,0,108,0,0
2,1,4.75,2,1,0,0,-7,0,0
1,7,4.66,2,-122,0,0,-70,0,0
2,7,9.41,2,132,1,0,168,1,0
3,8,8.25,2,54,0,0,164,0,0
7,7,4.75,2,289,0,0,109,0,0
7,2,0.16,2,411,0,0,NA,NA,NA
3,7,19.16,2,392,0,0,614,0,0
1,5,1.66,2,-9,0,0,NA,NA,NA
4,9,10.66,2,-68,0,0,-70,0,0
2,8,11.91,2,111,1,0,-36,1,0
4,4,21.41,3,93,0,0,NA,NA,NA
5,4,2.25,2,26,0,0,-29,0,0
5,6,28.16,2,118,0,0,77,0,0
2,5,4.41,2,-165,0,0,-153,0,0
4,6,13.08,2,-86,0,0,-100,0,0
3,1,2.41,3,-24,0,0,NA,NA,NA
3,9,2.33,2,265,1,0,319,1,0
3,7,7.91,2,214,0,0,86,0,0
2,6,3.66,2,80,0,0,-5,0,0
7,2,23.58,2,167,0,0,158,0,0
3,2,17.16,2,-37,0,0,18,0,0
5,6,13.75,1,359,0,0,NA,NA,NA
2,4,5.25,2,-66,1,0,NA,NA,NA
1,5,1.66,2,-8,0,0,-63,1,0
5,6,4.41,1,58,0,0,-17,0,0
3,5,3.33,2,-81,0,0,-49,0,0
5,7,3.41,2,-34,1,0,NA,NA,NA
7,8,9.75,3,333,0,0,445,0,0
4,7,16,2,261,0,0,-26,0,0
5,7,23.91,2,201,0,0,150,0,0
7,4,23.58,2,663,0,0,639,0,0
4,9,5.5,2,-42,1,0,-22,0,0
7,8,2.16,2,975,0,0,844,0,0
4,9,6.41,2,-7,1,0,-24,1,0
7,6,30.08,2,126,0,0,261,0,0
2,3,1.58,2,-27,0,0,-27,0,0
2,9,4.66,2,266,0,0,NA,NA,NA
4,4,4,2,315,0,0,294,1,0
6,1,23.83,2,1667,0,0,526,0,0
7,1,0.5,2,50,0,0,NA,NA,NA
2,9,0.91,2,435,0,0,448,0,0
7,1,10.58,2,-132,0,0,-144,0,0
4,6,3.91,3,-78,0,0,-52,0,0
3,2,5.91,1,1118,1,0,427,1,0
5,9,21.66,2,71,0,0,38,0,0
3,8,6.08,2,294,0,0,281,1,0
4,3,4.41,2,-32,0,0,-29,0,0
4,5,16.91,2,-45,0,0,79,0,0
4,6,5.5,2,79,0,0,776,1,1
7,7,1.75,2,-189,1,0,-138,1,0
4,6,12.33,2,75,0,0,166,0,0
4,5,14.5,2,152,1,1,268,1,1
7,6,37.25,2,255,0,0,148,0,0
3,1,1.83,1,0,0,0,-22,0,0
3,9,1.66,2,405,1,0,NA,NA,NA
4,9,12.91,2,29,0,0,5,0,0
7,1,24.16,1,116,0,0,-245,0,0
3,7,3.75,2,257,1,1,NA,NA,NA
4,9,21.91,2,1295,0,0,1243,0,0
2,8,11.33,3,-13,0,0,-6,0,0
3,4,15.83,2,-45,0,0,-47,0,0
7,3,2.41,3,32,0,0,6,0,0
2,3,8,2,-64,0,0,-60,1,0
3,4,15.58,2,206,0,0,284,0,0
3,3,1.25,2,-29,0,0,-29,0,0
4,9,12.75,2,33,0,0,33,0,0
5,6,16.16,2,-81,0,0,-27,1,0
5,5,14.16,2,94,0,0,-38,0,0
7,3,2.5,3,33,0,0,NA,NA,NA
